Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h)
2001,12,10,-1.3,-16,-8.7,26.7,0,0,0,0,13,28,37
2001,12,11,-8.8,-20,-14.4,32.4,0,0,0,0,12,NaN,NaN
2001,12,12,1.1,-15.8,-7.4,25.4,0,0,0,0,12,27,46
2001,12,13,2,-6.8,-2.4,20.4,0,0,0,0,10,NaN,NaN
2001,12,14,-0.9,-6.7,-3.8,21.8,0,0,0,0,9,NaN,NaN
2001,12,15,-0.4,-10,-5.2,23.2,0,0,0,0,8,NaN,NaN
2001,12,16,7,-10.4,-1.7,19.7,0,0,0,0,7,25,74
2001,12,17,7,-9.1,-1.1,19.1,0,0,0,0,5,30,61
2001,12,18,-0.7,-10,-5.4,23.4,0,0,0,0,5,17,37
2001,12,19,0.6,-11.5,-5.5,23.5,0,0,0,0,5,28,32
2001,12,20,-5.9,-17.2,-11.6,29.6,0,0,0,0,4,NaN,NaN
2001,12,21,-6.2,-16.4,-11.3,29.3,0,0,0,0,4,NaN,NaN
2001,12,22,-3.7,-17.5,-10.6,28.6,0,0,0,0,3,NaN,NaN
2001,12,23,0.4,-19.4,-9.5,27.5,0,0,0,0,3,NaN,NaN
2001,12,24,2.4,-14.8,-6.2,24.2,0,0,0,0,3,NaN,NaN
2001,12,25,4.3,-9.1,-2.4,20.4,0,0,0,0,3,NaN,NaN
2001,12,26,2.1,-13,-5.5,23.5,0,0,0,0,3,NaN,NaN
2001,12,27,1.3,-14.3,-6.5,24.5,0,0,0,0,2,NaN,NaN
2001,12,28,-6.4,-16,-11.2,29.2,0,0,4,1.6,2,NaN,NaN
2001,12,29,-11,-19.7,-15.4,33.4,0,0,0,0,6,NaN,NaN
2001,12,30,-13.8,-23.9,-18.9,36.9,0,0,0,0,6,NaN,NaN
2001,12,31,-16.7,-23.5,-20.1,38.1,0,0,0,0,6,NaN,NaN
2002,1,1,-7.5,-22.5,-15,33,0,0,0,0,6,NaN,NaN
2002,1,2,7.4,-13.7,-3.2,21.2,0,0,0,0,6,NaN,NaN
2002,1,3,7.5,1.5,4.5,13.5,0,0,0,0,5,26,56
2002,1,4,5.4,-1.4,2,16,0,0,0,0,3,27,44
2002,1,5,2.7,-8.9,-3.1,21.1,0,0,0,0,2,NaN,NaN
2002,1,6,8,-11.1,-1.6,19.6,0,0,0,0,2,26,52
2002,1,7,12.1,-3.8,4.2,13.8,0,0,0,0,1,24,74
2002,1,8,9.7,2,5.9,12.1,0,0,0,0,1,25,69
2002,1,9,3.9,-4.3,-0.2,18.2,0,0,2,2,2,3,39
2002,1,10,6.8,-5.7,0.6,17.4,0,0,0,0,3,27,56
2002,1,11,4.6,-2.5,1.1,16.9,0,0,0,0,1,NaN,NaN
2002,1,12,9.1,-3.8,2.7,15.3,0,0,0,0,0,26,39
2002,1,13,3.9,-7.1,-1.6,19.6,0,0,0,0,0,33,48
2002,1,14,-2.5,-11.8,-7.2,25.2,0,0,0,0,0,NaN,NaN
2002,1,15,-2.8,-7.7,-5.3,23.3,0,0,0,0,0,33,32
2002,1,16,-0.9,-10.3,-5.6,23.6,0,0,0.4,0,0,34,37
2002,1,17,-4.7,-10.6,-7.7,25.7,0,0,0.4,0,0,NaN,NaN
2002,1,18,0.4,-13.7,-6.7,24.7,0,0,0,0,0,28,41
2002,1,19,0.4,-3.7,-1.7,19.7,0,0,0,0,0,27,46
2002,1,20,3.1,-9.2,-3.1,21.1,0,0,0,0,0,27,54
2002,1,21,3.1,-16.5,-6.7,24.7,0,0,0,0,0,30,35
2002,1,22,-14.8,-19.8,-17.3,35.3,0,0,0.4,0.2,0,NaN,NaN
2002,1,23,-1.3,-22.3,-11.8,29.8,0,0,0,0,0,26,67
2002,1,24,8.5,-9.5,-0.5,18.5,0,0,0,0,0,36,65
2002,1,25,-5.1,-23.2,-14.2,32.2,0,0,12,7,3,1,37
2002,1,26,-22.6,-27.8,-25.2,43.2,0,0,3,2.2,12,NaN,NaN
2002,1,27,-19.4,-33.1,-26.3,44.3,0,0,0,0,13,NaN,NaN
2002,1,28,-10.4,-28.2,-19.3,37.3,0,0,0,0,13,NaN,NaN
2002,1,29,-10.4,-26.9,-18.7,36.7,0,0,0,0,13,NaN,NaN
2002,1,30,-6,-21.8,-13.9,31.9,0,0,0,0,12,NaN,NaN
2002,1,31,0.3,-14.2,-7,25,0,0,0,0,10,NaN,NaN
2002,2,1,0.4,-12.7,-6.2,24.2,0,0,0,0,8,NaN,NaN
2002,2,2,1.4,-14.5,-6.6,24.6,0,0,0,0,6,NaN,NaN
2002,2,3,6.2,-14.1,-4,22,0,0,0,0,5,27,54
2002,2,4,5.9,-2.2,1.9,16.1,0,0,0,0,4,26,39
2002,2,5,9.8,-11.6,-0.9,18.9,0,0,0,0,3,26,48
2002,2,6,3.7,-6.7,-1.5,19.5,0,0,0,0,3,26,74
2002,2,7,4.3,-8.6,-2.2,20.2,0,0,0,0,3,27,50
2002,2,8,-2.6,-10.4,-6.5,24.5,0,0,0,0,2,34,48
2002,2,9,4.8,-11.9,-3.6,21.6,0,0,0,0,2,NaN,NaN
2002,2,10,10.2,-2.7,3.8,14.2,0,0,0,0,1,22,41
2002,2,11,2.4,-5.9,-1.8,19.8,0,0,1,0.6,1,33,74
2002,2,12,7.2,-8.7,-0.8,18.8,0,0,0,0,1,26,39
2002,2,13,4.9,-4.3,0.3,17.7,0,0,0,0,0,27,59
2002,2,14,6.9,-8.5,-0.8,18.8,0,0,0,0,0,NaN,NaN
2002,2,15,13,0.8,6.9,11.1,0,0,0,0,0,26,35
2002,2,16,14.1,-5.6,4.3,13.7,0,0,0,0,0,27,35
2002,2,17,9.3,-1.2,4.1,13.9,0,0,0,0,0,NaN,NaN
2002,2,18,2.7,-5.3,-1.3,19.3,0,0,0,0,0,NaN,NaN
2002,2,19,8.8,-7.7,0.6,17.4,0,0,0,0,0,NaN,NaN
2002,2,20,7.9,-6.4,0.8,17.2,0,0,0,0,0,27,35
2002,2,21,9.6,-7.3,1.2,16.8,0,0,0,0,0,16,32
2002,2,22,-1.3,-9.6,-5.5,23.5,0,0,3,1.4,0,34,52
2002,2,23,-9.4,-17.6,-13.5,31.5,0,0,3,2.6,3,NaN,NaN
2002,2,24,-12.2,-19.3,-15.8,33.8,0,0,0,0,6,34,39
2002,2,25,-9.3,-22.6,-16,34,0,0,0,0,6,NaN,NaN
2002,2,26,0,-16.7,-8.4,26.4,0,0,1,1,5,NaN,NaN
2002,2,27,-1.3,-13.6,-7.5,25.5,0,0,1.4,1.2,5,NaN,NaN
2002,2,28,-7.5,-15,-11.3,29.3,0,0,4,2.6,7,NaN,NaN
2002,3,1,-12.1,-17.4,-14.8,32.8,0,0,2,0.8,9,NaN,NaN
2002,3,2,-2.2,-18.4,-10.3,28.3,0,0,0,0,8,30,39
2002,3,3,7.3,-12.7,-2.7,20.7,0,0,0,0,5,27,44
2002,3,4,-0.9,-15.1,-8,26,0,0,5,2.1,1,36,56
2002,3,5,-15.1,-28.4,-21.8,39.8,0,0,9.2,3.6,8,1,33
2002,3,6,-22,-28.8,-25.4,43.4,0,0,0,0,12,NaN,NaN
2002,3,7,-22.4,-28.9,-25.7,43.7,0,0,0,0,12,NaN,NaN
2002,3,8,-19.8,-31,-25.4,43.4,0,0,0,0,12,NaN,NaN
2002,3,9,-16.3,-30.5,-23.4,41.4,0,0,0,0,11,NaN,NaN
2002,3,10,-16.7,-20.6,-18.7,36.7,0,0,0,0,10,NaN,NaN
2002,3,11,4.9,-21.3,-8.2,26.2,0,0,0,0,9,23,37
2002,3,12,1.9,-13,-5.6,23.6,0,0,1,0.6,6,36,59
2002,3,13,-9.7,-13.9,-11.8,29.8,0,0,2.2,0.6,7,NaN,NaN
2002,3,14,-1.4,-17.2,-9.3,27.3,0,0,0.4,0.2,8,1,74
2002,3,15,-10,-17,-13.5,31.5,0,0,2.2,0.6,7,NaN,NaN
2002,3,16,-15.6,-20,-17.8,35.8,0,0,1.8,0.7,7,NaN,NaN
2002,3,17,-16,-23.8,-19.9,37.9,0,0,2.4,1,7,NaN,NaN
2002,3,18,-16.4,-22.2,-19.3,37.3,0,0,0.2,0,9,NaN,NaN
2002,3,19,-18,-21.1,-19.6,37.6,0,0,3.6,2.6,9,NaN,NaN
2002,3,20,-17.7,-28,-22.9,40.9,0,0,0,0,11,NaN,NaN
2002,3,21,-11.8,-27.4,-19.6,37.6,0,0,0,0,10,NaN,NaN
2002,3,22,-3.6,-19.3,-11.5,29.5,0,0,0,0,9,NaN,NaN
2002,3,23,-6.6,-15.6,-11.1,29.1,0,0,0,0,8,NaN,NaN
2002,3,24,-6.4,-14.9,-10.7,28.7,0,0,0,0,6,17,35
2002,3,25,1.1,-9.5,-4.2,22.2,0,0,0.2,0,6,NaN,NaN
2002,3,26,9,-8.8,0.1,17.9,0,0,0,0,5,NaN,NaN
2002,3,27,4.8,-0.7,2.1,15.9,0,0,0,0,2,26,56
2002,3,28,5.6,-2.6,1.5,16.5,0,0,0,0,1,27,48
2002,3,29,0,-3.6,-1.8,19.8,0,0,0,0,0,32,35
2002,3,30,-2.3,-5.7,-4,22,0,0,3.2,2,3,NaN,NaN
2002,3,31,14,-6.7,3.7,14.3,0,0,2.2,1.8,0,35,69
2002,4,1,-6.6,-15.6,-11.1,29.1,0,0,0.6,0.4,2,36,63
2002,4,2,-9.2,-20.4,-14.8,32.8,0,0,0,0,2,NaN,NaN
2002,4,3,-2.4,-17,-9.7,27.7,0,0,0,0,2,NaN,NaN
2002,4,4,-3.2,-11.8,-7.5,25.5,0,0,1,0.6,0,NaN,NaN
2002,4,5,-1.7,-7.3,-4.5,22.5,0,0,0,0,1,15,35
2002,4,6,4.2,-3.6,0.3,17.7,0,0,0.4,0.4,0,34,32
2002,4,7,-0.9,-6.2,-3.6,21.6,0,0,9.6,7.4,7,NaN,NaN
2002,4,8,7.2,-5.1,1.1,16.9,0,0,0,0,4,35,48
2002,4,9,-0.4,-3.5,-2,20,0,0,0.8,1,0,15,35
2002,4,10,14.6,-1.1,6.8,11.2,0,0,0,0,0,26,43
2002,4,11,16.4,0.6,8.5,9.5,0,0,0,0,0,27,46
2002,4,12,16.9,1.7,9.3,8.7,0,0,0,0,0,25,59
2002,4,13,19.7,3.7,11.7,6.3,0,0,0,0,0,26,67
2002,4,14,17.3,0.7,9,9,0,0,0,0,0,26,80
2002,4,15,9.1,-3.2,3,15,0,0,0,0,0,28,41
2002,4,16,9,-2.2,3.4,14.6,0,0,0,0,0,NaN,NaN
2002,4,17,3.9,-5.7,-0.9,18.9,0,0,1.2,0.9,0,NaN,NaN
2002,4,18,5.3,-6,-0.4,18.4,0,0,0,0,0,4,32
2002,4,19,9.9,-7.9,1,17,0,0,0,0,0,NaN,NaN
2002,4,20,14.1,-5.3,4.4,13.6,0,0,0,0,0,NaN,NaN
2002,4,21,16.9,1.9,9.4,8.6,0,0,0,0,0,27,37
2002,4,22,15.8,-0.4,7.7,10.3,0,0,0,0,0,34,59
2002,4,23,2.6,-6.7,-2.1,20.1,0,0,0.2,0.2,0,34,52
2002,4,24,3.5,-7.7,-2.1,20.1,0,0,0,0,0,33,39
2002,4,25,6.8,-6.7,0.1,17.9,0,0,0,0,0,NaN,NaN
2002,4,26,2.4,-4.7,-1.2,19.2,0,0,7.4,4.8,1,36,37
2002,4,27,7.7,-4.8,1.5,16.5,0,0,0,0,5,17,33
2002,4,28,15,-0.2,7.4,10.6,0,0,0,0,0,27,46
2002,4,29,9.6,1.3,5.5,12.5,0,1.8,0,1.8,0,6,37
2002,4,30,6.8,0.8,3.8,14.2,0,0,0.2,3,0,35,59
2002,5,1,14.9,-1.8,6.6,11.4,0,0,0,0,0,NaN,NaN
2002,5,2,19,-3,8,10,0,0.2,1.8,2.2,0,1,70
2002,5,3,-2.1,-7.2,-4.7,22.7,0,0,0.4,0.6,2,34,69
2002,5,4,2.5,-4.8,-1.2,19.2,0,0,0,0,1,NaN,NaN
2002,5,5,1.6,-2.1,-0.3,18.3,0,0,5.8,5.7,0,9,44
2002,5,6,-1,-5.9,-3.5,21.5,0,0,12.2,9,6,8,32
2002,5,7,1.1,-5,-2,20,0,0,2.8,2,22,NaN,NaN
2002,5,8,5.5,-7.4,-1,19,0,0,0,0,16,NaN,NaN
2002,5,9,7.7,-5.9,0.9,17.1,0,0,0,0,6,NaN,NaN
2002,5,10,12.7,-3.3,4.7,13.3,0,0,0,0,0,NaN,NaN
2002,5,11,13.8,1.6,7.7,10.3,0,0,0,0,0,3,39
2002,5,12,18.4,0.1,9.3,8.7,0,0,0,0,0,NaN,NaN
2002,5,13,22.2,1.6,11.9,6.1,0,0,0,0,0,NaN,NaN
2002,5,14,17.5,2.9,10.2,7.8,0,4.9,0,4.9,0,32,74
2002,5,15,8.1,0.3,4.2,13.8,0,0.8,0,0.8,0,34,56
2002,5,16,12.5,-2.6,5,13,0,0,0,0,0,13,33
2002,5,17,11.8,0.6,6.2,11.8,0,0.6,0,0.6,0,20,57
2002,5,18,14.6,1.5,8.1,9.9,0,0.6,0,0.6,0,NaN,NaN
2002,5,19,22.2,5.6,13.9,4.1,0,0.8,0,0.8,0,14,35
2002,5,20,20,6.3,13.2,4.8,0,0,0,0,0,NaN,NaN
2002,5,21,13.3,-0.2,6.6,11.4,0,0,0,0,0,35,74
2002,5,22,1.7,-1.5,0.1,17.9,0,0,3.4,3.8,2,34,67
2002,5,23,8.1,-3.1,2.5,15.5,0,0,0,0,0,NaN,NaN
2002,5,24,9.6,-2.3,3.7,14.3,0,3,0,3,0,NaN,NaN
2002,5,25,14.6,1.3,8,10,0,0,0,0,0,NaN,NaN
2002,5,26,21,2.3,11.7,6.3,0,0,0,0,0,25,37
2002,5,27,22.9,8.5,15.7,2.3,0,0,0,0,0,27,41
2002,5,28,22.9,4.4,13.7,4.3,0,0,0,0,0,29,50
2002,5,29,22.3,11.4,16.9,1.1,0,0,0,0,0,25,65
2002,5,30,23.4,7.1,15.3,2.7,0,0,0,0,0,28,33
2002,5,31,18.4,7.5,13,5,0,0,0,0,0,28,56
2002,6,1,16.9,8.8,12.9,5.1,0,0,0,0,0,NaN,NaN
2002,6,2,13.6,6.8,10.2,7.8,0,26,0,26,0,NaN,NaN
2002,6,3,17.1,6,11.6,6.4,0,2.2,0,2.2,0,NaN,NaN
2002,6,4,22.2,6.7,14.5,3.5,0,0,0,0,0,27,41
2002,6,5,23,9.9,16.5,1.5,0,0,0,0,0,26,56
2002,6,6,16.5,6.9,11.7,6.3,0,0,0,0,0,26,65
2002,6,7,16,0.4,8.2,9.8,0,0,0,0,0,18,41
2002,6,8,9.8,5.1,7.5,10.5,0,7,0,7,0,1,57
2002,6,9,11.3,5.9,8.6,9.4,0,15.6,0,15.6,0,1,44
2002,6,10,13.5,6.4,10,8,0,6.8,0,6.8,0,6,46
2002,6,11,16.3,6.7,11.5,6.5,0,0,0,0,0,1,35
2002,6,12,21.5,2.1,11.8,6.2,0,0,0,0,0,NaN,NaN
2002,6,13,24,4.6,14.3,3.7,0,0,0,0,0,NaN,NaN
2002,6,14,24,6.7,15.4,2.6,0,0,0,0,0,NaN,NaN
2002,6,15,25.7,6.8,16.3,1.7,0,0,0,0,0,32,52
2002,6,16,25.6,9.8,17.7,0.3,0,0,0,0,0,NaN,NaN
2002,6,17,23.5,9.4,16.5,1.5,0,0,0,0,0,3,43
2002,6,18,9.7,7.4,8.6,9.4,0,0.6,0,0.6,0,NaN,NaN
2002,6,19,19,2.4,10.7,7.3,0,0,0,0,0,36,33
2002,6,20,21,4,12.5,5.5,0,0,0,0,0,NaN,NaN
2002,6,21,24.6,5.1,14.9,3.1,0,0,0,0,0,NaN,NaN
2002,6,22,26.6,6.6,16.6,1.4,0,0,0,0,0,18,35
2002,6,23,27.3,9.6,18.5,0,0.5,0,0,0,0,10,37
2002,6,24,26.6,11.5,19.1,0,1.1,0,0,0,0,NaN,NaN
2002,6,25,27.5,9.1,18.3,0,0.3,0,0,0,0,NaN,NaN
2002,6,26,31.6,12.5,22.1,0,4.1,0,0,0,0,NaN,NaN
2002,6,27,33.5,15.1,24.3,0,6.3,0.4,0,0.4,0,22,59
2002,6,28,26.7,14.8,20.8,0,2.8,0,0,0,0,27,44
2002,6,29,24,12.6,18.3,0,0.3,0,0,0,0,27,59
2002,6,30,19.7,6.7,13.2,4.8,0,0,0,0,0,26,48
2002,7,1,20.2,6.8,13.5,4.5,0,0,0,0,0,28,59
2002,7,2,22.9,4.2,13.6,4.4,0,0,0,0,0,27,44
2002,7,3,22.7,5.7,14.2,3.8,0,0,0,0,0,15,35
2002,7,4,23.5,7,15.3,2.7,0,0,0,0,0,26,48
2002,7,5,20.9,7.8,14.4,3.6,0,0,0,0,0,27,56
2002,7,6,25.4,3.4,14.4,3.6,0,0,0,0,0,NaN,NaN
2002,7,7,29,8.6,18.8,0,0.8,2.6,0,2.6,0,20,74
2002,7,8,20,12.6,16.3,1.7,0,12.8,0,12.8,0,13,33
2002,7,9,22.3,12.9,17.6,0.4,0,1.4,0,1.4,0,33,52
2002,7,10,27.1,11.6,19.4,0,1.4,0,0,0,0,17,37
2002,7,11,32.1,14.3,23.2,0,5.2,0,0,0,0,NaN,NaN
2002,7,12,33,14.2,23.6,0,5.6,0,0,0,0,NaN,NaN
2002,7,13,34.2,14.3,24.3,0,6.3,0,0,0,0,15,41
2002,7,14,31.8,14,22.9,0,4.9,0,0,0,0,34,56
2002,7,15,29.3,11.5,20.4,0,2.4,0,0,0,0,NaN,NaN
2002,7,16,29.3,13.4,21.4,0,3.4,0,0,0,0,NaN,NaN
2002,7,17,33.4,13.2,23.3,0,5.3,0,0,0,0,22,33
2002,7,18,30.1,14.8,22.5,0,4.5,0,0,0,0,NaN,NaN
2002,7,19,29.5,14.2,21.9,0,3.9,0,0,0,0,35,63
2002,7,20,21.9,9.6,15.8,2.2,0,1.2,0,1.2,0,2,46
2002,7,21,21.6,8.6,15.1,2.9,0,0,0,0,0,35,35
2002,7,22,24.9,4.8,14.9,3.1,0,0,0,0,0,16,39
2002,7,23,29.9,10.6,20.3,0,2.3,0,0,0,0,NaN,NaN
2002,7,24,29.8,13.5,21.7,0,3.7,0.4,0,0.4,0,NaN,NaN
2002,7,25,32.1,12.8,22.5,0,4.5,2.6,0,2.6,0,34,35
2002,7,26,23.3,14.7,19,0,1,4.2,0,4.2,0,35,54
2002,7,27,24.3,9.5,16.9,1.1,0,2.2,0,2.2,0,NaN,NaN
2002,7,28,27.1,8.9,18,0,0,0,0,0,0,25,56
2002,7,29,23.8,10,16.9,1.1,0,0,0,0,0,26,61
2002,7,30,20.8,8.3,14.6,3.4,0,0.4,0,0.4,0,35,41
2002,7,31,12.7,5.8,9.3,8.7,0,6.8,0,6.8,0,33,59
2002,8,1,12.2,5.1,8.7,9.3,0,0.2,0,0.2,0,NaN,NaN
2002,8,2,17.3,2,9.7,8.3,0,11.2,0,11.2,0,31,61
2002,8,3,7.9,1.9,4.9,13.1,0,0,0,0,0,NaN,NaN
2002,8,4,7.8,5.5,6.7,11.3,0,3.4,0,3.4,0,NaN,NaN
2002,8,5,20.4,7.8,14.1,3.9,0,2.4,0,2.4,0,NaN,NaN
2002,8,6,19.5,7.8,13.7,4.3,0,0,0,0,0,31,37
2002,8,7,20.6,4.2,12.4,5.6,0,0,0,0,0,NaN,NaN
2002,8,8,23.1,5.3,14.2,3.8,0,0,0,0,0,NaN,NaN
2002,8,9,27.7,7.7,17.7,0.3,0,0,0,0,0,NaN,NaN
2002,8,10,18.8,8.4,13.6,4.4,0,7.8,0,7.8,0,34,37
2002,8,11,17.9,7.8,12.9,5.1,0,0,0,0,0,34,48
2002,8,12,22.5,5.8,14.2,3.8,0,0,0,0,0,NaN,NaN
2002,8,13,30.7,10.3,20.5,0,2.5,0,0,0,0,25,52
2002,8,14,18.9,6.4,12.7,5.3,0,6.4,0,6.4,0,34,50
2002,8,15,12.7,7.2,10,8,0,0,0,0,0,NaN,NaN
2002,8,16,13.4,4.4,8.9,9.1,0,7.8,0,7.8,0,34,41
2002,8,17,20,3.2,11.6,6.4,0,2.4,0,2.4,0,33,54
2002,8,18,20,5.3,12.7,5.3,0,0,0,0,0,NaN,NaN
2002,8,19,22.3,7.6,15,3,0,3.2,0,3.2,0,36,37
2002,8,20,20.1,9.8,15,3,0,2.4,0,2.4,0,33,37
2002,8,21,23.1,6.7,14.9,3.1,0,0,0,0,0,NaN,NaN
2002,8,22,25.1,7.5,16.3,1.7,0,0,0,0,0,NaN,NaN
2002,8,23,27.2,10.3,18.8,0,0.8,0,0,0,0,NaN,NaN
2002,8,24,27.2,9.9,18.6,0,0.6,0,0,0,0,NaN,NaN
2002,8,25,27.4,10.2,18.8,0,0.8,0,0,0,0,NaN,NaN
2002,8,26,23.9,11.5,17.7,0.3,0,0,0,0,0,4,50
2002,8,27,25.5,9.6,17.6,0.4,0,0,0,0,0,NaN,NaN
2002,8,28,27.2,8.4,17.8,0.2,0,0,0,0,0,18,39
2002,8,29,28.8,9.5,19.2,0,1.2,0,0,0,0,NaN,NaN
2002,8,30,21.2,11.4,16.3,1.7,0,10.2,0,10.2,0,34,39
2002,8,31,22.4,6.5,14.5,3.5,0,0,0,0,0,NaN,NaN
2002,9,1,15.1,6,10.6,7.4,0,10.4,0,10.4,0,33,48
2002,9,2,21.7,2.7,12.2,5.8,0,0,0,0,0,NaN,NaN
